6.912709045410156250e+01,5.879511642456054688e+01,4.848143005371093750e+01,4.005646896362304688e+01,3.597357940673828125e+01,3.845089721679687500e+01,4.892205810546875000e+01,6.691285705566406250e+01,8.834828186035156250e+01,1.048644180297851562e+02,1.074980773925781250e+02,9.955620574951171875e+01,9.872943115234375000e+01,1.103453750610351562e+02,1.202933197021484375e+02,1.172324752807617188e+02,1.013641357421875000e+02,7.900761413574218750e+01,5.728596878051757812e+01,4.134117507934570312e+01,3.345855712890625000e+01,3.300714492797851562e+01,3.708095550537109375e+01,4.191237258911132812e+01,4.476123046875000000e+01,4.505634307861328125e+01,4.405426025390625000e+01,4.375075912475585938e+01,4.581471252441406250e+01,5.095908355712890625e+01,5.876781082153320312e+01,6.775174713134765625e+01,7.594137573242187500e+01
9.388126373291015625e+01,9.060454559326171875e+01,8.739106750488281250e+01,8.606935882568359375e+01,8.840961456298828125e+01,9.567472839355468750e+01,1.083321914672851562e+02,1.254826202392578125e+02,1.437921295166015625e+02,1.570502777099609375e+02,1.588446960449218750e+02,1.530234375000000000e+02,1.518995513916015625e+02,1.545304412841796875e+02,1.498156127929687500e+02,1.341777801513671875e+02,1.122335052490234375e+02,9.024874877929687500e+01,7.322981262207031250e+01,6.406947326660156250e+01,6.330369949340820312e+01,6.894831848144531250e+01,7.684306335449218750e+01,8.218106079101562500e+01,8.202219390869140625e+01,7.674044036865234375e+01,6.908123016357421875e+01,6.236616516113281250e+01,5.910364532470703125e+01,6.040398788452148438e+01,6.594571685791015625e+01,7.420716094970703125e+01,8.273781585693359375e+01
1.216705856323242188e+02,1.262382278442382812e+02,1.310703887939453125e+02,1.375880432128906250e+02,1.461898651123046875e+02,1.561748352050781250e+02,1.660235443115234375e+02,1.738223571777343750e+02,1.777368774414062500e+02,1.771532592773437500e+02,1.745475463867187500e+02,1.755839385986328125e+02,1.784415740966796875e+02,1.708828887939453125e+02,1.503524322509765625e+02,1.255852508544921875e+02,1.046214294433593750e+02,9.121813964843750000e+01,8.636820220947265625e+01,8.968887329101562500e+01,9.971807098388671875e+01,1.133661880493164062e+02,1.255417251586914062e+02,1.305412445068359375e+02,1.256123275756835938e+02,1.128653793334960938e+02,9.710962677001953125e+01,8.311145782470703125e+01,7.406072998046875000e+01,7.126767730712890625e+01,7.440609741210937500e+01,8.184990692138671875e+01,9.066749572753906250e+01
1.442363128662109375e+02,1.531324615478515625e+02,1.626541900634765625e+02,1.736898651123046875e+02,1.849453887939453125e+02,1.933979187011718750e+02,1.952960510253906250e+02,1.877139739990234375e+02,1.707476654052734375e+02,1.501447906494140625e+02,1.382787017822265625e+02,1.426406097412109375e+02,1.465883026123046875e+02,1.315133972167968750e+02,1.062918701171875000e+02,8.657283020019531250e+01,7.874760437011718750e+01,8.240966796875000000e+01,9.453355407714843750e+01,1.119937286376953125e+02,1.320418548583984375e+02,1.515164642333984375e+02,1.655990753173828125e+02,1.684900207519531250e+02,1.580903015136718750e+02,1.385955352783203125e+02,1.166241760253906250e+02,9.777630615234375000e+01,8.537426757812500000e+01,8.060078430175781250e+01,8.295463562011718750e+01,9.058055114746093750e+01,1.000987930297851562e+02
1.577530822753906250e+02,1.666548156738281250e+02,1.768185729980468750e+02,1.889727478027343750e+02,2.003510589599609375e+02,2.060095977783203125e+02,2.006939697265625000e+02,1.815186614990234375e+02,1.511461944580078125e+02,1.198285064697265625e+02,1.017498474121093750e+02,1.003404312133789062e+02,9.720545196533203125e+01,7.889188385009765625e+01,5.820476150512695312e+01,5.063400650024414062e+01,5.955560302734375000e+01,8.068135833740234375e+01,1.076245574951171875e+02,1.348531646728515625e+02,1.585236206054687500e+02,1.762933197021484375e+02,1.858214263916015625e+02,1.834401702880859375e+02,1.682987213134765625e+02,1.457738952636718750e+02,1.225489654541015625e+02,1.036537780761718750e+02,9.189336395263671875e+01,8.816389465332031250e+01,9.182356262207031250e+01,1.008649597167968750e+02,1.116075210571289062e+02
1.619125213623046875e+02,1.670133361816406250e+02,1.746150970458984375e+02,1.857812194824218750e+02,1.968217926025390625e+02,2.016291351318359375e+02,1.943999176025390625e+02,1.729874877929687500e+02,1.421249542236328125e+02,1.134992675781250000e+02,9.786167907714843750e+01,9.383171844482421875e+01,8.645619201660156250e+01,6.861974334716796875e+01,5.318289184570312500e+01,5.381555938720703125e+01,7.232282257080078125e+01,1.022703781127929688e+02,1.349373016357421875e+02,1.625986938476562500e+02,1.797490539550781250e+02,1.846925811767578125e+02,1.803572692871093750e+02,1.696301727294921875e+02,1.533274383544921875e+02,1.345927734375000000e+02,1.169006195068359375e+02,1.033697280883789062e+02,9.614042663574218750e+01,9.608812713623046875e+01,1.027009429931640625e+02,1.140134277343750000e+02,1.262016220092773438e+02
1.594588317871093750e+02,1.582240142822265625e+02,1.614210205078125000e+02,1.708518066406250000e+02,1.824208984375000000e+02,1.895771942138671875e+02,1.867813415527343750e+02,1.727110900878906250e+02,1.525466003417968750e+02,1.367569427490234375e+02,1.318224945068359375e+02,1.334193267822265625e+02,1.292023620605468750e+02,1.147908325195312500e+02,1.021798782348632812e+02,1.041557235717773438e+02,1.221464233398437500e+02,1.491184692382812500e+02,1.757116394042968750e+02,1.935641937255859375e+02,1.960721893310546875e+02,1.812280731201171875e+02,1.577563171386718750e+02,1.390122680664062500e+02,1.270237350463867188e+02,1.179553222656250000e+02,1.101250610351562500e+02,1.046739120483398438e+02,1.036160049438476562e+02,1.082053985595703125e+02,1.182489776611328125e+02,1.318845520019531250e+02,1.451641540527343750e+02
1.559106445312500000e+02,1.476590118408203125e+02,1.461453399658203125e+02,1.539874267578125000e+02,1.667997131347656250e+02,1.779447174072265625e+02,1.828926239013671875e+02,1.815037231445312500e+02,1.777766876220703125e+02,1.774461517333984375e+02,1.828094177246093750e+02,1.907763061523437500e+02,1.926076049804687500e+02,1.847060394287109375e+02,1.769174499511718750e+02,1.794864959716796875e+02,1.921454620361328125e+02,2.076711120605468750e+02,2.180708770751953125e+02,2.181029052734375000e+02,2.046290588378906250e+02,1.769378662109375000e+02,1.450040893554687500e+02,1.253080368041992188e+02,1.191288146972656250e+02,1.179241867065429688e+02,1.170804138183593750e+02,1.171689147949218750e+02,1.204903259277343750e+02,1.285395812988281250e+02,1.411429748535156250e+02,1.562826385498046875e+02,1.696920471191406250e+02
1.591922149658203125e+02,1.457757415771484375e+02,1.409826202392578125e+02,1.478781433105468750e+02,1.612208099365234375e+02,1.739095764160156250e+02,1.827364349365234375e+02,1.894228820800781250e+02,1.974511871337890625e+02,2.070680999755859375e+02,2.165303344726562500e+02,2.241492156982421875e+02,2.279863586425781250e+02,2.304408569335937500e+02,2.364718780517578125e+02,2.470188140869140625e+02,2.573724670410156250e+02,2.597730407714843750e+02,2.487064819335937500e+02,2.253386077880859375e+02,1.970144500732421875e+02,1.709215240478515625e+02,1.520245513916015625e+02,1.449251403808593750e+02,1.453776550292968750e+02,1.461115570068359375e+02,1.454020233154296875e+02,1.457851104736328125e+02,1.500551757812500000e+02,1.593611450195312500e+02,1.729611206054687500e+02,1.882903442382812500e+02,2.004859466552734375e+02
1.784472351074218750e+02,1.648815612792968750e+02,1.602194824218750000e+02,1.672415008544921875e+02,1.788185882568359375e+02,1.868611602783203125e+02,1.895781860351562500e+02,1.911917572021484375e+02,1.974025421142578125e+02,2.102160797119140625e+02,2.254031372070312500e+02,2.342039337158203125e+02,2.378618774414062500e+02,2.482644805908203125e+02,2.681562805175781250e+02,2.890776062011718750e+02,3.014063720703125000e+02,2.958805541992187500e+02,2.682037353515625000e+02,2.251831817626953125e+02,1.858310546875000000e+02,1.700717468261718750e+02,1.760330505371093750e+02,1.879225769042968750e+02,1.946370391845703125e+02,1.935912780761718750e+02,1.893479461669921875e+02,1.874933319091796875e+02,1.910136108398437500e+02,2.002262420654296875e+02,2.135695190429687500e+02,2.278364868164062500e+02,2.374415740966796875e+02
