8.602446746826171875e+01,8.500643157958984375e+01,8.893884277343750000e+01,9.392537689208984375e+01,9.198399353027343750e+01,8.479938507080078125e+01,8.529537200927734375e+01,9.717050933837890625e+01,1.128368148803710938e+02,1.241060943603515625e+02,1.256829223632812500e+02,1.160831680297851562e+02,9.775693511962890625e+01,7.691838836669921875e+01,6.236367797851562500e+01,6.203374481201171875e+01,7.724655151367187500e+01,9.751606750488281250e+01,1.064545135498046875e+02
1.153502349853515625e+02,1.287803344726562500e+02,1.468504943847656250e+02,1.624561920166015625e+02,1.640002136230468750e+02,1.536686248779296875e+02,1.417766571044921875e+02,1.325434570312500000e+02,1.252198333740234375e+02,1.165192871093750000e+02,1.028213500976562500e+02,8.238008117675781250e+01,5.651544570922851562e+01,3.000450134277343750e+01,1.081495761871337891e+01,7.956033706665039062e+00,2.520342254638671875e+01,5.468182373046875000e+01,7.976783752441406250e+01
1.306610870361328125e+02,1.428142700195312500e+02,1.572950286865234375e+02,1.707414703369140625e+02,1.775370788574218750e+02,1.764679718017578125e+02,1.646573333740234375e+02,1.437908477783203125e+02,1.205230484008789062e+02,9.737860870361328125e+01,7.356264495849609375e+01,4.822183609008789062e+01,2.207689476013183594e+01,-2.402672052383422852e+00,-2.044770240783691406e+01,-2.401196479797363281e+01,-6.805837154388427734e+00,2.652598762512207031e+01,6.039703750610351562e+01
1.254855270385742188e+02,1.174313964843750000e+02,1.102553100585937500e+02,1.091885223388671875e+02,1.152966232299804688e+02,1.228500976562500000e+02,1.217961273193359375e+02,1.100451354980468750e+02,9.280487823486328125e+01,7.355347442626953125e+01,5.383169555664062500e+01,3.559298706054687500e+01,2.142397689819335938e+01,1.255497550964355469e+01,7.949788093566894531e+00,9.281645774841308594e+00,2.216190147399902344e+01,4.606291580200195312e+01,6.928299713134765625e+01
1.286132507324218750e+02,1.071556091308593750e+02,8.470027160644531250e+01,7.185370635986328125e+01,6.921731567382812500e+01,7.073497772216796875e+01,7.189669799804687500e+01,7.132390594482421875e+01,6.800167846679687500e+01,6.102165222167968750e+01,5.211274337768554688e+01,4.631988906860351562e+01,5.000613403320312500e+01,6.566471099853515625e+01,8.549394226074218750e+01,9.696726989746093750e+01,9.898313140869140625e+01,9.930310058593750000e+01,9.686940002441406250e+01
1.571678924560546875e+02,1.421367340087890625e+02,1.225328674316406250e+02,1.070919952392578125e+02,9.249937438964843750e+01,7.785254669189453125e+01,7.024419403076171875e+01,7.152822113037109375e+01,7.480495452880859375e+01,7.436298370361328125e+01,7.108903503417968750e+01,7.130566406250000000e+01,8.397281646728515625e+01,1.145689697265625000e+02,1.532837524414062500e+02,1.729408111572265625e+02,1.612362518310546875e+02,1.365758209228515625e+02,1.116966552734375000e+02
1.955649719238281250e+02,1.944963378906250000e+02,1.888283081054687500e+02,1.802379302978515625e+02,1.614893493652343750e+02,1.387732849121093750e+02,1.249678115844726562e+02,1.212031555175781250e+02,1.187509613037109375e+02,1.127455978393554688e+02,1.045490341186523438e+02,9.867105865478515625e+01,1.011287765502929688e+02,1.176205444335937500e+02,1.432510375976562500e+02,1.543712463378906250e+02,1.356101531982421875e+02,1.054155273437500000e+02,8.256320190429687500e+01
2.171253356933593750e+02,2.127245330810546875e+02,2.123928985595703125e+02,2.156136627197265625e+02,2.088890838623046875e+02,1.987769622802734375e+02,1.932151184082031250e+02,1.855676269531250000e+02,1.713724975585937500e+02,1.532771148681640625e+02,1.355694122314453125e+02,1.191836395263671875e+02,1.017725982666015625e+02,8.314907836914062500e+01,6.769611358642578125e+01,5.289043426513671875e+01,3.028420639038085938e+01,1.108195495605468750e+01,1.229552173614501953e+01
2.415775756835937500e+02,2.326878814697265625e+02,2.275322265625000000e+02,2.253667755126953125e+02,2.147249145507812500e+02,2.085234375000000000e+02,2.111649322509765625e+02,2.051995086669921875e+02,1.850791778564453125e+02,1.599129638671875000e+02,1.383548889160156250e+02,1.189333267211914062e+02,9.020023345947265625e+01,4.231373977661132812e+01,-1.266718959808349609e+01,-5.287434005737304688e+01,-7.845380401611328125e+01,-8.659340667724609375e+01,-6.079833221435546875e+01
2.937414855957031250e+02,3.000693054199218750e+02,2.909681396484375000e+02,2.581485595703125000e+02,2.075628204345703125e+02,1.747692565917968750e+02,1.660082092285156250e+02,1.571934509277343750e+02,1.357500915527343750e+02,1.109084777832031250e+02,9.464483642578125000e+01,8.558426666259765625e+01,6.730088043212890625e+01,2.307967376708984375e+01,-3.705030059814453125e+01,-8.306021118164062500e+01,-1.088348999023437500e+02,-1.165606307983398438e+02,-8.738188934326171875e+01
3.417163696289062500e+02,3.575911865234375000e+02,3.373768310546875000e+02,2.734088745117187500e+02,1.862255096435546875e+02,1.211733169555664062e+02,8.870249176025390625e+01,6.672725677490234375e+01,4.013743972778320312e+01,1.683787345886230469e+01,1.058944797515869141e+01,2.165683937072753906e+01,3.369546890258789062e+01,2.729091262817382812e+01,-1.269433051347732544e-01,-2.694397735595703125e+01,-3.987881851196289062e+01,-4.908367156982421875e+01,-4.173622894287109375e+01
3.510918579101562500e+02,3.566846618652343750e+02,3.192339172363281250e+02,2.401438903808593750e+02,1.420709533691406250e+02,6.245359802246093750e+01,1.280730724334716797e+01,-2.414171409606933594e+01,-5.977563858032226562e+01,-8.386691284179687500e+01,-8.264936065673828125e+01,-5.556908798217773438e+01,-1.798403930664062500e+01,9.771568298339843750e+00,1.970522880554199219e+01,3.098156356811523438e+01,5.797219085693359375e+01,6.647502899169921875e+01,4.876640701293945312e+01
3.177142944335937500e+02,3.014828796386718750e+02,2.492638092041015625e+02,1.728033142089843750e+02,9.006726837158203125e+01,2.239768218994140625e+01,-2.716153526306152344e+01,-7.358040618896484375e+01,-1.157839508056640625e+02,-1.393122253417968750e+02,-1.353123626708984375e+02,-1.038088912963867188e+02,-5.698268890380859375e+01,-1.360450363159179688e+01,1.736072158813476562e+01,5.373467636108398438e+01,1.092214431762695312e+02,1.394650268554687500e+02,1.192361526489257812e+02
2.559517059326171875e+02,2.176530761718750000e+02,1.572972717285156250e+02,9.455798339843750000e+01,4.107374954223632812e+01,3.274982690811157227e+00,-3.037737274169921875e+01,-7.172904205322265625e+01,-1.034359054565429688e+02,-1.163075790405273438e+02,-1.124136581420898438e+02,-8.761615753173828125e+01,-4.359184265136718750e+01,4.725399494171142578e+00,4.160864257812500000e+01,7.302424621582031250e+01,1.183951110839843750e+02,1.520942687988281250e+02,1.429067535400390625e+02
1.823757934570312500e+02,1.277957458496093750e+02,6.502018737792968750e+01,1.655254364013671875e+01,-1.397480583190917969e+01,-3.136264801025390625e+01,-4.655542373657226562e+01,-5.570144271850585938e+01,-5.185054397583007812e+01,-4.515587997436523438e+01,-4.116426849365234375e+01,-3.246654129028320312e+01,-4.770033359527587891e+00,3.070350265502929688e+01,5.326628875732421875e+01,6.853869628906250000e+01,9.616893005371093750e+01,1.256326522827148438e+02,1.300273437500000000e+02
1.089369735717773438e+02,4.656270980834960938e+01,-1.187370967864990234e+01,-4.405806732177734375e+01,-5.396888732910156250e+01,-5.467536544799804688e+01,-5.488153076171875000e+01,-4.875278091430664062e+01,-3.932095718383789062e+01,-2.221303367614746094e+01,-5.546284198760986328e+00,-3.650959014892578125e+00,4.300738334655761719e+00,2.257988548278808594e+01,3.482569885253906250e+01,4.288317489624023438e+01,6.187443923950195312e+01,8.801461029052734375e+01,1.015684051513671875e+02
4.019770431518554688e+01,-2.245746612548828125e+01,-7.031880950927734375e+01,-8.201959991455078125e+01,-6.816094970703125000e+01,-5.309657669067382812e+01,-6.118592453002929688e+01,-9.765840911865234375e+01,-1.269012145996093750e+02,-1.010401840209960938e+02,-5.231748199462890625e+01,-3.120314216613769531e+01,-2.709239387512207031e+01,-1.514482784271240234e+01,4.411653041839599609e+00,1.951829338073730469e+01,3.543585968017578125e+01,5.662878036499023438e+01,7.138025665283203125e+01
-2.615711975097656250e+01,-8.639303588867187500e+01,-1.234963226318359375e+02,-1.179837722778320312e+02,-8.639392852783203125e+01,-6.360953140258789062e+01,-8.699687957763671875e+01,-1.580416717529296875e+02,-2.144287414550781250e+02,-1.961514892578125000e+02,-1.408324584960937500e+02,-1.009820404052734375e+02,-8.336758422851562500e+01,-6.361780166625976562e+01,-2.903505516052246094e+01,-4.501505374908447266e+00,1.013734149932861328e+01,2.606468582153320312e+01,3.832273483276367188e+01
-9.506755065917968750e+01,-1.553190765380859375e+02,-1.876529846191406250e+02,-1.748151245117187500e+02,-1.354105377197265625e+02,-1.045939636230468750e+02,-1.137530746459960938e+02,-1.588504028320312500e+02,-1.996426086425781250e+02,-2.249459686279296875e+02,-2.258637390136718750e+02,-1.941772308349609375e+02,-1.662507171630859375e+02,-1.404011077880859375e+02,-9.810672760009765625e+01,-6.525624084472656250e+01,-4.491126632690429688e+01,-2.566085433959960938e+01,-9.611847877502441406e+00
-1.694797668457031250e+02,-2.343854980468750000e+02,-2.696756896972656250e+02,-2.598124694824218750e+02,-2.212999267578125000e+02,-1.818231964111328125e+02,-1.622581481933593750e+02,-1.631384887695312500e+02,-1.818981018066406250e+02,-2.376980438232421875e+02,-2.836939392089843750e+02,-2.886164245605468750e+02,-2.862078857421875000e+02,-2.717756042480468750e+02,-2.299107208251953125e+02,-1.860254974365234375e+02,-1.494680175781250000e+02,-1.140018997192382812e+02,-8.233068847656250000e+01
-2.478712921142578125e+02,-3.204926452636718750e+02,-3.632770996093750000e+02,-3.618909912109375000e+02,-3.289508056640625000e+02,-2.839486999511718750e+02,-2.406120147705078125e+02,-2.048378295898437500e+02,-1.907117767333984375e+02,-2.208008880615234375e+02,-2.752493286132812500e+02,-3.264545288085937500e+02,-3.576261596679687500e+02,-3.704701538085937500e+02,-3.584786987304687500e+02,-3.257816467285156250e+02,-2.824332885742187500e+02,-2.301401519775390625e+02,-1.772541656494140625e+02
-3.248189392089843750e+02,-4.044361572265625000e+02,-4.538673706054687500e+02,-4.601499633789062500e+02,-4.327011718750000000e+02,-3.854792785644531250e+02,-3.280757446289062500e+02,-2.664495544433593750e+02,-2.131423492431640625e+02,-1.896492919921875000e+02,-2.043955383300781250e+02,-2.464125366210937500e+02,-2.944793701171875000e+02,-3.572586059570312500e+02,-4.134998779296875000e+02,-4.301017456054687500e+02,-4.063894042968750000e+02,-3.511107788085937500e+02,-2.819535827636718750e+02
-3.932511596679687500e+02,-4.752740783691406250e+02,-5.256334228515625000e+02,-5.336596069335937500e+02,-5.076839904785156250e+02,-4.601869506835937500e+02,-4.008708190917968750e+02,-3.358026428222656250e+02,-2.718796997070312500e+02,-2.209870452880859375e+02,-1.978446960449218750e+02,-2.109255523681640625e+02,-2.595978698730468750e+02,-3.496968078613281250e+02,-4.490544433593750000e+02,-5.081234436035156250e+02,-5.103638610839843750e+02,-4.620496215820312500e+02,-3.844332580566406250e+02
-4.467884826660156250e+02,-5.241743164062500000e+02,-5.669424438476562500e+02,-5.678691406250000000e+02,-5.362025756835937500e+02,-4.864874572753906250e+02,-4.332467651367187500e+02,-3.875978393554687500e+02,-3.544311218261718750e+02,-3.295921020507812500e+02,-3.083533630371093750e+02,-3.009204406738281250e+02,-3.294121398925781250e+02,-4.074031066894531250e+02,-5.064866027832031250e+02,-5.779480590820312500e+02,-5.949698486328125000e+02,-5.551992797851562500e+02,-4.753893432617187500e+02
-4.811350708007812500e+02,-5.464655151367187500e+02,-5.731490478515625000e+02,-5.582720336914062500e+02,-5.125012817382812500e+02,-4.530979003906250000e+02,-4.005230712890625000e+02,-3.736330871582031250e+02,-3.809652404785156250e+02,-4.100084533691406250e+02,-4.285366516113281250e+02,-4.274256286621093750e+02,-4.404255981445312500e+02,-4.941645507812500000e+02,-5.723315429687500000e+02,-6.359217529296875000e+02,-6.563041992187500000e+02,-6.240254516601562500e+02,-5.470144653320312500e+02
-4.939975585937500000e+02,-5.413665161132812500e+02,-5.465166015625000000e+02,-5.115444641113281250e+02,-4.474734497070312500e+02,-3.716797180175781250e+02,-3.068027038574218750e+02,-2.758713073730468750e+02,-2.917087707519531250e+02,-3.457300109863281250e+02,-4.082815246582031250e+02,-4.531200866699218750e+02,-4.907177124023437500e+02,-5.441187133789062500e+02,-6.088193359375000000e+02,-6.618607788085937500e+02,-6.822221679687500000e+02,-6.589669799804687500e+02,-5.907897949218750000e+02
-4.837235717773437500e+02,-5.095737915039062500e+02,-4.929549865722656250e+02,-4.423233947753906250e+02,-3.678819580078125000e+02,-2.838533935546875000e+02,-2.104698638916015625e+02,-1.708360595703125000e+02,-1.801624450683593750e+02,-2.355916137695312500e+02,-3.206428222656250000e+02,-4.072549438476562500e+02,-4.786615295410156250e+02,-5.405708007812500000e+02,-5.953595581054687500e+02,-6.374323730468750000e+02,-6.578736572265625000e+02,-6.479727783203125000e+02,-5.969727172851562500e+02
-4.471317138671875000e+02,-4.492039184570312500e+02,-4.154195556640625000e+02,-3.626481933593750000e+02,-2.997759094238281250e+02,-2.352032928466796875e+02,-1.817147979736328125e+02,-1.571634674072265625e+02,-1.744791564941406250e+02,-2.280960540771484375e+02,-3.077475585937500000e+02,-3.930805053710937500e+02,-4.564909057617187500e+02,-4.960419311523437500e+02,-5.234461669921875000e+02,-5.469356079101562500e+02,-5.671544189453125000e+02,-5.769920654296875000e+02,-5.547709960937500000e+02
