timestamp,jan1a,nor1a,sor1a,rst1a,har1a,kar1a,nal1a,lyr2a,tro2a,and1a,bjn1a,hop1a,don1a,jck1a,rvk1a,sol1a,dob1a,kir1a,top1a,kev1a,kas1a,kil1a,iav1a,muo1a,pel1a,ran1a,ouj1a,mek1a,han1a,nur1a,tar1a,sod1a,lrv1a,bfe6d,roe1d,bor2d,hov1d,nrd1d,sco2d,amk1f,kul2d
2024-12-14 00:00:00,12.110566587172116,28.33300109399306,37.42048470332156,26.456769936069122,6.94442813247997,6.308009803433947,1.2582772187549836,8.85742000320522,41.95711876218161,27.929685252493755,19.379289362542522,17.339543185293678,17.403844101452023,13.795217962414426,14.5845672185294,7.729623337771386,7.832882789209862,,9.166180050764979,44.088430964473446,,37.689928902654174,,27.308180805439406,22.913480942348997,16.311545277248115,7.78681011280014,5.277854353713337,7.87529098560708,6.389263383009165,4.413793322290985,15.34093229017708,15.359073910968846,3.4651943798169214,5.1703659581547186,,23.55715403699503,-16.25108241406042,8.809436647089115,,-0.8555665106728156
2024-12-14 00:01:00,15.92049638332071,31.044136507624444,39.01190937514184,26.965543944699903,7.161258346756767,6.453418654364782,-0.6859768872868699,6.183463304949328,42.93771399062689,28.90173863235782,17.872142697718346,14.559312177722404,17.88099345121941,15.088490844695116,14.733290326312044,7.665070648377082,8.040337104591913,,9.46314096169931,44.137675718363425,,38.77313818296693,,28.3412488347999,24.00667382840902,17.19540509094395,8.766864266459834,6.105826122620783,8.929423413539098,7.023657564988753,4.877193818031628,15.926954012122224,14.113521129277387,3.643964060684766,5.196789941358148,,23.17036390153362,-18.255121433233626,6.233299265488313,,-4.058117292342104
2024-12-14 00:02:00,16.994454694674005,33.64505470546783,40.2040000890247,27.416227035323345,7.605926016782178,6.969242741723292,-1.5747307614108195,5.797637044626299,43.13151295727357,29.322454692825886,17.456348424978614,14.348651260497718,18.647284758769274,16.37092445720691,15.118241177730624,8.101665288353956,8.537971479195107,,9.917835298899263,46.49902329122369,,39.35396405353163,,29.177028542728294,25.144413473199165,18.317403027295768,10.075336371893172,7.162604738542541,10.118340675639047,7.870711281012063,5.575049737408335,16.923205425492142,14.363772073983455,3.9872300030924634,5.619917373495696,,23.703426478544657,-19.298841944646938,4.442214561361197,,-7.687155416675978
2024-12-14 00:03:00,14.42953888371585,32.975633640665365,39.42524344006097,28.05868290891044,7.8779002619339735,7.44073553243436,-0.6765365855992513,6.899543734596023,42.08850383929234,28.723932998482724,16.207293017288066,16.06398028897138,19.18668413914611,17.302921134421467,15.305163419449627,8.727415867154264,9.010399052515822,,10.388126250004916,48.762442688275314,,38.604096107514124,,28.760851893095605,25.326042895907904,18.869177044070966,10.781647430620524,7.812979929979065,10.815139747816374,8.194756369957304,5.979837754629443,17.636432880191933,15.635071292894963,4.5940284560279,5.985648492521051,,24.629198550808724,-18.714311971593816,4.407494365894308,,-11.324566020001384
2024-12-14 00:04:00,11.907398011911255,31.160005555134376,34.883980694219645,26.67967810613004,7.613282908292149,7.256570675351554,0.11729696804832201,7.228851254948154,35.20929895402901,24.036509032804588,14.934535214938933,16.12508125769591,18.618741121091944,15.986036900775844,14.611610943991991,8.583206500333631,8.81060010267015,,10.084892322563746,48.21306822639235,,34.224244210433426,,26.051163223865387,23.34629174059546,17.886414480570238,9.982212827667809,7.505031857179347,10.544550067502769,7.9642833548987255,5.807652873162169,16.36993456152004,15.454235074663075,4.616365462979957,5.863126794903337,,25.020706939628667,-17.655337364043135,6.949004269200486,,-8.355725489728684
2024-12-14 00:05:00,9.383989941685968,26.652043452268117,28.763509705211163,26.212876135173246,7.201668264927321,6.964391409659697,1.5815195244895222,9.491297769948005,29.10418906801283,21.036168407496007,18.951943680989416,16.96210303279622,17.781111150320157,14.312281739240007,13.954429335148461,8.261580523582893,8.14214979863766,,9.899232930632706,44.95815211141007,,29.228602287035756,,23.017135116449936,21.125741015355743,16.424117384698548,8.790501971454432,6.698356569894258,9.824889995284593,7.291573179391889,5.382337971277138,14.379725889708425,15.854976207386471,4.3467361959594655,5.6180875766896605,,24.964291727316436,-17.918194644339792,10.291758648750601,,-5.350692945242827
2024-12-14 00:06:00,3.6460426214634936,27.4657958499738,28.614484558310323,26.310380276114984,6.8819344305825325,6.807223843359566,1.6060758752673792,10.554067255661721,29.042849407207086,20.89118367711808,21.52632749657846,19.711677390826026,17.190366538413855,13.337853965410204,13.682302561212055,8.13878124468988,7.861923584797296,,9.625397239302629,44.30371622119037,,28.48379917764396,,22.061569318217153,19.914621886455734,15.35100459914247,7.8561365992659375,6.051927626238012,9.26252617498858,6.75480738162878,4.967301532747115,13.121689326093929,15.737765268520889,4.204561541033399,5.435909224999278,,25.16005135931266,-18.953587463349095,13.140118746380722,,-1.329558772209566
2024-12-14 00:07:00,-2.7115475613695708,27.71421566217532,29.000716152168025,27.08062620733972,6.562194923431207,6.500492245396913,0.14100571069661783,8.185647954721048,33.05302038944319,25.163335291078965,19.96364565592853,17.71834834102856,16.57111725920663,13.255972466914045,13.505527115574523,7.776110808157341,7.491313357112631,,9.303575906763172,43.581970231583,,29.86508767266764,,22.042819886118195,19.847601248636238,14.957062699690596,7.383499465483055,5.538095605096714,9.104148404641819,6.423907234021954,4.69365973960339,12.563654421843239,15.668249834831386,3.747049448298867,5.250539192013889,,24.768535051618073,-19.342196951110054,14.050037976981002,,0.2181206796153674
2024-12-14 00:08:00,-8.065174956321925,25.919989505011017,29.667427615635006,26.953453921712253,6.393144100657537,6.1619192537265235,-0.30059448696079016,6.5955375142848425,35.27222930433459,26.664504269588633,17.484161411516425,14.748270841208068,16.38657902608088,13.101445818869024,13.417458598475378,7.409530792069631,7.218725302681037,,9.207601215557816,42.9153724274629,,31.032227132617663,,21.847330732419778,19.567466098934347,14.692245138139242,7.065987880483135,5.377045153157724,8.96820045824552,6.212184117720426,4.583826599769054,12.25081011757311,16.491643637495145,3.5368359783262804,4.97454578913954,,24.37830807282296,-18.888172888801364,14.296953537350873,,3.4518631079085935
2024-12-14 00:09:00,-15.956764212934218,25.594043082701774,29.781599992034444,27.204978436195688,6.4151975040219895,6.255387664094087,-0.7194177597223188,6.788262577146611,36.42887991909606,27.98269458074833,19.26593430265757,14.136409593370445,16.59947637885034,13.19921826317318,13.46683981263618,7.161847641576742,7.247045989843173,,9.179708611085061,42.90312787162884,,31.43774854917615,,21.54853358453238,19.369215199836162,14.294948153189125,6.883514985084275,5.152097173527181,9.146925998695224,6.196439414578435,4.393047203114293,11.87098018425877,15.333208137597921,3.41650128272272,4.9422172011519905,,24.24496081143502,-18.92377595713492,12.476308385908396,,6.092595006192823
