2.008950195312500000e+02,1.514129028320312500e+02,9.031530761718750000e+01,3.422567367553710938e+01,-1.173632717132568359e+01,-4.582955551147460938e+01,-6.689722442626953125e+01,-7.321404266357421875e+01,-6.256902313232421875e+01,-3.564423370361328125e+01,-3.911636590957641602e+00,8.289167404174804688e+00,-4.019338130950927734e+00,-7.602127075195312500e+00,1.506689929962158203e+01,4.850363922119140625e+01,7.224247741699218750e+01,7.704114532470703125e+01,6.600079345703125000e+01,4.994577026367187500e+01,4.224416351318359375e+01,5.371232604980468750e+01,8.772694396972656250e+01,1.372479400634765625e+02,1.865922241210937500e+02,2.186298522949218750e+02,2.210000610351562500e+02,1.885195159912109375e+02,1.222461929321289062e+02,2.742148208618164062e+01,-8.778265380859375000e+01,-2.105572814941406250e+02,-3.143108825683593750e+02
2.441665496826171875e+02,1.889912414550781250e+02,1.154718246459960938e+02,4.786413192749023438e+01,-7.406829357147216797e+00,-4.860406494140625000e+01,-7.474160766601562500e+01,-8.385137939453125000e+01,-7.208468627929687500e+01,-3.706880187988281250e+01,9.135940551757812500e+00,2.778199386596679688e+01,6.327035427093505859e+00,-7.378502935171127319e-02,3.353460311889648438e+01,7.796400451660156250e+01,1.028120346069335938e+02,9.749816894531250000e+01,6.909022521972656250e+01,3.471390151977539062e+01,1.476990127563476562e+01,2.615753364562988281e+01,7.455103302001953125e+01,1.485296173095703125e+02,2.223479003906250000e+02,2.697241821289062500e+02,2.741036987304687500e+02,2.308600921630859375e+02,1.440209808349609375e+02,2.220288085937500000e+01,-1.234412384033203125e+02,-2.761865539550781250e+02,-3.975861816406250000e+02
2.636972656250000000e+02,2.090640869140625000e+02,1.304166870117187500e+02,5.565239715576171875e+01,-6.178220272064208984e+00,-5.209537506103515625e+01,-8.078509521484375000e+01,-9.072581481933593750e+01,-7.875562286376953125e+01,-4.209843063354492188e+01,8.732243537902832031e+00,3.238262176513671875e+01,1.562970829010009766e+01,2.234714698791503906e+01,7.044062805175781250e+01,1.197124786376953125e+02,1.372021484375000000e+02,1.150936508178710938e+02,6.522364044189453125e+01,1.040349674224853516e+01,-2.246739196777343750e+01,-9.941032409667968750e+00,5.685913085937500000e+01,1.608795471191406250e+02,2.624888305664062500e+02,3.243840026855468750e+02,3.271177062988281250e+02,2.690123596191406250e+02,1.589591217041015625e+02,1.012937068939208984e+01,-1.623255767822265625e+02,-3.368101501464843750e+02,-4.677082519531250000e+02
2.555427551269531250e+02,2.026867980957031250e+02,1.241132888793945312e+02,4.712254333496093750e+01,-1.699697875976562500e+01,-6.319565582275390625e+01,-8.915441131591796875e+01,-9.427565765380859375e+01,-7.893518829345703125e+01,-4.517927551269531250e+01,-3.439916849136352539e+00,1.733654022216796875e+01,1.493634128570556641e+01,4.310501480102539062e+01,1.036179122924804688e+02,1.521160583496093750e+02,1.584894256591796875e+02,1.193663177490234375e+02,5.085491561889648438e+01,-2.014220619201660156e+01,-6.197879791259765625e+01,-4.504099273681640625e+01,4.423915863037109375e+01,1.827562713623046875e+02,3.125930175781250000e+02,3.850389404296875000e+02,3.810097961425781250e+02,3.047904357910156250e+02,1.714112854003906250e+02,-1.249636054039001465e+00,-1.943622436523437500e+02,-3.829402160644531250e+02,-5.193142700195312500e+02
2.270608520507812500e+02,1.760294647216796875e+02,1.007356033325195312e+02,2.595893859863281250e+01,-3.567008972167968750e+01,-7.696530914306640625e+01,-9.434695434570312500e+01,-8.850166320800781250e+01,-6.531606292724609375e+01,-3.517058563232421875e+01,-9.730775833129882812e+00,7.266936898231506348e-01,8.690628051757812500e+00,4.927809524536132812e+01,1.122438659667968750e+02,1.554369201660156250e+02,1.521638183593750000e+02,1.023424530029296875e+02,2.510754776000976562e+01,-5.047865676879882812e+01,-9.141075134277343750e+01,-6.532943725585937500e+01,4.637257003784179688e+01,2.161513519287109375e+02,3.663262023925781250e+02,4.402431945800781250e+02,4.238765563964843750e+02,3.288984069824218750e+02,1.756047210693359375e+02,-1.485104179382324219e+01,-2.213646087646484375e+02,-4.174510498046875000e+02,-5.560297241210937500e+02
1.873670959472656250e+02,1.387112121582031250e+02,6.926934051513671875e+01,6.263298988342285156e-01,-5.403454208374023438e+01,-8.592465209960937500e+01,-9.075848388671875000e+01,-7.142090606689453125e+01,-4.028975296020507812e+01,-1.587024688720703125e+01,-8.052551269531250000e+00,-1.001410484313964844e+01,-4.248324334621429443e-01,4.154380416870117188e+01,9.845306396484375000e+01,1.323269958496093750e+02,1.207551040649414062e+02,6.707553100585937500e+01,-6.706986427307128906e+00,-7.060638427734375000e+01,-9.490158843994140625e+01,-5.351711654663085938e+01,7.144602203369140625e+01,2.535692596435546875e+02,4.037449340820312500e+02,4.671295166015625000e+02,4.366468811035156250e+02,3.280440063476562500e+02,1.630959930419921875e+02,-3.620149230957031250e+01,-2.478355712890625000e+02,-4.449136657714843750e+02,-5.820111083984375000e+02
1.446632080078125000e+02,9.955593872070312500e+01,3.824975967407226562e+01,-2.107173538208007812e+01,-6.535403442382812500e+01,-8.495123291015625000e+01,-7.580180358886718750e+01,-4.436565017700195312e+01,-1.070956039428710938e+01,8.708388805389404297e-01,-1.134786796569824219e+01,-2.382610130310058594e+01,-1.227112579345703125e+01,3.098414421081542969e+01,8.001802825927734375e+01,1.008830032348632812e+02,7.910607910156250000e+01,2.438924217224121094e+01,-3.723698043823242188e+01,-7.482908630371093750e+01,-6.551085662841796875e+01,-2.199678659439086914e+00,1.166616134643554688e+02,2.733397827148437500e+02,3.962157592773437500e+02,4.421356201171875000e+02,4.044102783203125000e+02,2.942423706054687500e+02,1.297723541259765625e+02,-6.797755432128906250e+01,-2.763994750976562500e+02,-4.682604370117187500e+02,-6.000485839843750000e+02
1.049469757080078125e+02,6.473967742919921875e+01,1.313950824737548828e+01,-3.522440338134765625e+01,-6.817764282226562500e+01,-7.595595550537109375e+01,-5.511747741699218750e+01,-1.572759532928466797e+01,1.439970397949218750e+01,6.309815406799316406e+00,-2.640794372558593750e+01,-4.304867935180664062e+01,-2.075542831420898438e+01,3.149717330932617188e+01,7.352513122558593750e+01,7.710958099365234375e+01,4.140237045288085938e+01,-1.472921466827392578e+01,-6.170125961303710938e+01,-6.859378814697265625e+01,-2.020339393615722656e+01,6.385156631469726562e+01,1.548346405029296875e+02,2.519111328125000000e+02,3.306696777343750000e+02,3.630216369628906250e+02,3.314681701660156250e+02,2.335133514404296875e+02,8.043273925781250000e+01,-1.075984573364257812e+02,-3.065050354003906250e+02,-4.882561340332031250e+02,-6.114017333984375000e+02
7.186231231689453125e+01,3.753394699096679688e+01,-4.025964736938476562e+00,-4.204320144653320312e+01,-6.631177520751953125e+01,-6.803183746337890625e+01,-4.436060714721679688e+01,-5.987184047698974609e+00,1.865333747863769531e+01,3.489951789379119873e-01,-4.172049713134765625e+01,-5.401298141479492188e+01,-1.482072639465332031e+01,4.734113693237304688e+01,7.822877502441406250e+01,6.087014389038085938e+01,1.118566513061523438e+01,-4.401609039306640625e+01,-7.650614929199218750e+01,-6.071212387084960938e+01,1.088698768615722656e+01,9.910287475585937500e+01,1.514176940917968750e+02,1.859833068847656250e+02,2.269321289062500000e+02,2.583110351562500000e+02,2.440745697021484375e+02,1.648970642089843750e+02,2.658574485778808594e+01,-1.492637176513671875e+02,-3.359297485351562500e+02,-5.045625915527343750e+02,-6.165111694335937500e+02
4.709236526489257812e+01,1.901467704772949219e+01,-1.331984138488769531e+01,-4.319644546508789062e+01,-6.342716979980468750e+01,-6.734374237060546875e+01,-5.286299896240234375e+01,-2.762769508361816406e+01,-1.082005977630615234e+01,-2.264680099487304688e+01,-5.327761840820312500e+01,-4.865675354003906250e+01,6.053622722625732422e+00,6.455558776855468750e+01,7.538017272949218750e+01,3.774682235717773438e+01,-1.846420860290527344e+01,-6.377915191650390625e+01,-7.935028076171875000e+01,-5.462984466552734375e+01,8.995648384094238281e+00,7.492028045654296875e+01,9.555792999267578125e+01,9.370056152343750000e+01,1.222606735229492188e+02,1.674521789550781250e+02,1.722834472656250000e+02,1.064729843139648438e+02,-2.288521766662597656e+01,-1.895259246826171875e+02,-3.638629760742187500e+02,-5.173912353515625000e+02,-6.158701782226562500e+02
